#STEP #EL_ENERGY (J) #CORE_ENERGY (J) #SF_ENERGY (J) #T_ENERGY (J) #SUR_AREA (A^2) #DIS_LENGTH (A)
57   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
58   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
59   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
60   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
61   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
62   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
63   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
64   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
65   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
66   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
67   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
68   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
69   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
70   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
71   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
72   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
73   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
74   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
75   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
76   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
77   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
78   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
79   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
80   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
81   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
82   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
83   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
84   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
85   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
86   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
87   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
88   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
89   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
90   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
91   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
92   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
93   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
94   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
95   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
96   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
97   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
98   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
99   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
100   1.9557e-25   1.95294e-18   0   1.95294e-18   0  75.4667
