# LAMMPS data file written by OVITO
6144 atoms
1 atom types
-9.7023602 9.7023716 xlo xhi
-41.3437996 41.3437996 ylo yhi
-44.8151016 44.8151016 zlo zhi
0.0 1.22973 0.0 xy xz yz

Atoms

1297 1 -8.0699396 -10.3329001 -28.0084
1298 1 -8.0478001 -7.7490301 -26.1399002
1299 1 -6.4425402 -10.3322001 -25.2070999
1300 1 -6.4130402 -7.7484498 -23.3381996
1301 1 -4.8358202 -10.3329001 -28.0084
1302 1 -4.8136802 -7.7490301 -26.1399002
1303 1 -3.20842 -10.3322001 -25.2070999
1304 1 -3.17892 -7.7484498 -23.3381996
1321 1 -8.0552797 -5.1661201 -28.0063
1322 1 -8.0349798 -2.5828901 -26.1382999
1323 1 -6.4239803 -5.16573 -25.2042999
1324 1 -6.3971901 -2.58268 -23.3360996
1325 1 -4.8211599 -5.1661201 -28.0063
1326 1 -4.80086 -2.5828901 -26.1382999
1327 1 -3.1898601 -5.16573 -25.2042999
1328 1 -3.16307 -2.58268 -23.3360996
1538 1 -8.2893801 -38.7616997 -20.5421009
1540 1 -6.7175002 -38.7625008 -17.7397003
1542 1 -5.0552602 -38.7616997 -20.5421009
1544 1 -3.4833801 -38.7625008 -17.7397003
1561 1 -8.2426901 -36.178299 -22.4101009
1562 1 -8.2638102 -33.5960007 -20.5452004
1563 1 -6.6600199 -36.179699 -19.6082993
1564 1 -6.68433 -33.5979996 -17.7446003
1565 1 -5.0085702 -36.178299 -22.4101009
1566 1 -5.0296898 -33.5960007 -20.5452004
1567 1 -3.4259 -36.179699 -19.6082993
1568 1 -3.4502101 -33.5979996 -17.7446003
1585 1 -8.2146502 -31.0107994 -22.4139004
1586 1 -8.2169504 -28.4270001 -20.5492001
1587 1 -6.6236501 -31.0125999 -19.6144009
1588 1 -6.6234699 -28.4288006 -17.7513008
1589 1 -4.9805298 -31.0107994 -22.4139004
1590 1 -4.98283 -28.4270001 -20.5492001
1591 1 -3.38953 -31.0125999 -19.6144009
1592 1 -3.3893499 -28.4288006 -17.7513008
1609 1 -8.1732998 -25.8407002 -22.4167996
1610 1 -8.1573401 -23.2553005 -20.5503006
1611 1 -6.5701199 -25.8416996 -19.6193009
1612 1 -6.54634 -23.2556 -17.7534008
1613 1 -4.93918 -25.8407002 -22.4167996
1614 1 -4.9232202 -23.2553005 -20.5503006
1615 1 -3.336 -25.8416996 -19.6193009
1616 1 -3.3122201 -23.2556 -17.7534008
1633 1 -8.12605 -20.6695004 -22.4155998
1634 1 -8.09622 -18.0837002 -20.5466995
1635 1 -6.5094199 -20.6690998 -19.6177006
